1000,0.005952905,-0.360093431,-54.9499791
1027.731599,0.00538615,-0.379532836,-56.47397701
1056.232239,0.005877655,-0.400262672,-58.04445955
1085.523248,0.006000285,-0.421882408,-59.66057532
1115.626544,0.005312365,-0.445379654,-61.31842405
1146.564652,0.0060229,-0.469722636,-63.02699422
1178.360723,0.005645833,-0.495168326,-64.77952177
1211.03855,0.005624974,-0.522436764,-66.58115309
1244.622585,0.005292657,-0.551283548,-68.43606136
1279.13796,0.005057357,-0.58194216,-70.34050655
1314.6105,0.005644127,-0.614315931,-72.29738124
1351.066752,0.004909232,-0.64903456,-74.31321733
1388.533993,0.004849605,-0.685060357,-76.38438458
1427.040261,0.005234135,-0.724622941,-78.51329939
1466.614369,0.005160003,-0.764355343,-80.70215146
1507.28593,0.004902646,-0.808319998,-82.94780645
1549.085379,0.005691938,-0.853700461,-85.26413539
1592.043994,0.004193542,-0.902017101,-87.64416541
1636.193919,0.004544244,-0.95400308,-90.08933861
1681.568193,0.004159813,-1.008359188,-92.60577348
1728.200768,0.005119734,-1.066400101,-95.18744383
1776.126538,0.004107496,-1.128302591,-97.8493652
1825.381367,0.004329332,-1.193679499,-100.5778333
1876.002111,0.004148349,-1.262719725,-103.3928707
1928.02665,0.003952134,-1.337034593,-106.2786657
1981.493911,0.003262069,-1.414828421,-109.2511295
2036.443906,0.003775704,-1.49873035,-112.3037401
2092.917752,0.003725863,-1.58639984,-115.4456062
2150.957707,0.003323339,-1.680470974,-118.6708155
2210.607204,0.002849675,-1.780315832,-121.9903473
2271.910876,0.002886031,-1.886638102,-125.3960869
2334.914597,0.002394537,-2.000000345,-128.8974437
2399.665513,0.002650566,-2.12063607,-132.5062224
2466.212074,0.003283393,-2.248195911,-136.203177
2534.604079,0.002843019,-2.384473233,-140.0115123
2604.892702,0.001736992,-2.528682091,-143.9184312
2677.130542,0.001411919,-2.683373339,-147.9355784
2751.371653,0.001237971,-2.847448688,-152.0569419
2827.671588,0.001808046,-3.022163166,-156.2990638
2906.087442,0.00252432,-3.209198031,-160.6521999
2986.677894,0.001315871,-3.407844598,-165.1230227
3069.503247,0.000570134,-3.619615663,-169.7101898
3154.62548,0.000685567,-3.844576751,-174.4137107
3242.108289,0.001511273,-4.086169619,-179.2480282
3332.017136,0.00024578,-4.3430309,-184.2009622
3424.419299,0.000163713,-4.616951606,-189.2728368
3519.383922,0.000336716,-4.909168627,-194.4849657
3616.982065,-0.001208428,-5.221858629,-199.814087
3717.286761,-0.001021776,-5.554663221,-205.273493
3820.373067,-0.000738515,-5.911540221,-210.8610107
3926.318121,-0.000870619,-6.291564069,-216.5685737
4035.2012,-0.001001205,-6.69748406,-222.3983948
4147.103782,-0.001724414,-7.130825283,-228.3438352
4262.1096,-0.002782007,-7.593520782,-234.409691
4380.304715,-0.001072466,-8.087497791,-240.5725373
4501.777568,-0.001811421,-8.615336786,-246.8416795
4626.619058,-0.002962186,-9.176292905,-253.2062237
4754.922603,-0.004542926,-9.776064291,-259.6340645
4886.784209,-0.002798419,-10.40930049,-266.1377555
5022.302549,-0.003109349,-11.08308032,-272.6824954
5161.579029,-0.003163022,-11.79929991,-279.2580382
5304.717869,-0.002791129,-12.55472793,-285.857067
5451.826178,-0.004183606,-13.35216372,-292.4506032
5603.014035,-0.003925879,-14.19130134,-299.0208375
5758.394573,-0.003555184,-15.06802067,-305.5483241
5918.084062,-0.017464034,-15.98726257,-311.9984156
6082.201996,-0.012839679,-16.94697592,-318.4109744
6250.871182,-0.007188198,-17.9466408,-324.714695
6424.217835,-0.004811003,-18.97770201,-330.8989496
6602.371667,-0.003205265,-20.0414976,-336.9412416
6785.465991,-0.004522172,-21.13691946,-342.8683964
6973.637812,-0.012902661,-22.2652836,-348.7168378
7167.027939,-0.013043384,-23.42469753,-354.3853569
7365.781084,-0.005450664,-24.60302395,-359.8776699
7570.045971,-0.005258247,-25.80368091,-365.2770607
7779.97545,-0.012522184,-27.03371312,-370.4872131
7995.726609,-0.008466884,-28.28434235,-375.567207
8217.460893,-0.004405926,-29.53784212,-380.4143652
8445.344223,-0.009611881,-30.81473608,-385.2334758
8679.547122,-0.007089779,-32.11475913,-389.81224
8920.244842,-0.005453467,-33.38394565,-394.3136556
9167.617494,-0.017420161,-34.70809755,-398.3795037
9421.850186,-0.00527428,-36.03682562,-402.9279835
9683.133157,-0.006260554,-37.33514665,-407.1449981
9951.661922,-0.005668006,-38.69300583,-410.7533269
10227.63742,-0.005218035,-40.02851632,-414.4968058
10511.26616,-0.007924291,-41.39236385,-418.443972
10802.76038,-0.004455066,-42.69517066,-421.8881661
11102.33819,-0.008082642,-44.08361316,-425.929983
11410.22379,-0.005047086,-45.38869661,-429.3558475
11726.64754,-0.006578501,-46.75866255,-432.8140104
12051.84622,-0.004163873,-48.18661385,-436.2611171
12386.06319,-0.004993663,-49.5187166,-438.2965358
12729.54852,-0.005525002,-50.89561356,-442.342175
13082.55926,-0.00437755,-52.18224142,-447.2330752
13445.35955,-0.016425656,-53.48554962,-447.1861555
13818.22086,-0.003811965,-54.66971542,-452.5170649
14201.42222,-0.003695745,-56.52745944,-455.1958594
14595.25037,-0.003135485,-57.14606023,-460.0981883
15000,-0.00285043,-58.88610765,-458.0849224
