Time (s),Channel 1 (V),Channel 2 (V)
0.0099215511111111106,-0.61742535016599409,-1.1031368147411469
0.0099215711111111105,-0.6220612848468271,-1.1101482825808118
0.0099215911111111121,-0.63663136527271014,-1.1121515591073365
0.0099216111111111119,-0.62868404867748684,-1.1248389771036351
0.0099216311111111118,-0.64192957633716896,-1.1408651893089305
0.0099216511111111117,-0.64623437282676133,-1.1428684658345893
0.0099216711111111116,-0.65550624218864306,-1.1425345864136935
0.0099216911111111115,-0.66014217686953969,-1.1455395012023686
0.0099217111111111114,-0.65716193314611226,-1.1582269191985586
0.0099217311111111112,-0.66610266431657339,-1.1725837342995011
0.0099217511111111111,-0.67073859899755717,-1.1722498548785623
0.009921771111111111,-0.67305656633806288,-1.1795952021394573
0.0099217911111111109,-0.68630209399786624,-1.1846033934537694
0.0099218111111111108,-0.68563981761512827,-1.1939520172403488
0.0099218311111111106,-0.69822306889174846,-1.2009634850804014
0.0099218511111111105,-0.69954762165808571,-1.2086427117622807
0.0099218711111111104,-0.70484583272191814,-1.21331702365572
0.009921891111111112,-0.71345542570105447,-1.218992973812546
0.0099219111111111119,-0.71080632016957912,-1.229677115282821
0.0099219311111111118,-0.72405184782916343,-1.2343514271759659
0.0099219511111111117,-0.72372070963784108,-1.2320142712295061
0.0099219711111111115,-0.73199916442522317,-1.2396934979113861
0.0099219911111111114,-0.73464826995720023,-1.2460372069094712
0.0099220111111111113,-0.73597282272320896,-1.2517131570656579
0.0099220311111111112,-0.74259558655318014,-1.2573891072218446
0.0099220511111111111,-0.74888721219165388,-1.25972626316852
0.009922071111111111,-0.75286087048965766,-1.2654022133246763
0.0099220911111111108,-0.75815908155361478,-1.273081440006546
0.0099221111111111107,-0.76147046346864189,-1.2814284255303356
0.0099221311111111106,-0.76776208910703458,-1.2840994608981051
0.0099221511111111105,-0.77206688559658088,-1.2891076522123108
0.0099221711111111121,-0.77537826751186334,-1.2961191200528206
0.009922191111111112,-0.77802737304389946,-1.3027967084717555
0.0099222111111111119,-0.78200103134197163,-1.3064693821021993
0.0099222311111111117,-0.7889549333633934,-1.3091404174698809
0.0099222511111111116,-0.79392200623581155,-1.3144824882051518
0.0099222711111111115,-0.79557769719332883,-1.3218278354660908
0.0099222911111111114,-0.79922021729982351,-1.3285054238851
0.0099223111111111113,-0.80451842836379972,-1.3298409415689092
0.0099223311111111111,-0.80816094847028386,-1.3321780975155744
0.009922351111111111,-0.81180346857676811,-1.3375201682507922
0.0099223711111111109,-0.81577712687474713,-1.3428622389860265
0.0099223911111111108,-0.82239989070467256,-1.3502075862469394
0.0099224111111111107,-0.82869151634315286,-1.3578868129288311
0.0099224311111111105,-0.83100948368375838,-1.3632288836641338
0.0099224511111111104,-0.8376322475135789,-1.3689048338203087
0.009922471111111112,-0.8429304585779106,-1.3712419897673123
0.0099224911111111119,-0.84425501134393832,-1.3735791457139548
0.0099225111111111118,-0.84657297868448333,-1.375248542818762
0.0099225311111111117,-0.8508777751739357,-1.3785873370283492
0.0099225511111111116,-0.85385801889744373,-1.3849310460264028
0.0099225711111111115,-0.85816281538692174,-1.3889375990778086
0.0099225911111111113,-0.86213647368489232,-1.3909408756035337
0.0099226111111111112,-0.86312988825938797,-1.3959490669178161
0.0099226311111111111,-0.86842809932335707,-1.4002894993901953
0.009922651111111111,-0.87107720485536599,-1.4026266553368758
0.0099226711111111109,-0.8743885867703427,-1.404963811283541
0.0099226911111111107,-0.87836224506831251,-1.4093042437558796
0.0099227111111111106,-0.88101135060033464,-1.4133107968073142
0.0099227311111111105,-0.88399159432380991,-1.4196545058053289
0.0099227511111111104,-0.88962094357918542,-1.421323902910266
0.009922771111111112,-0.89326346368606035,-1.420990023489646
0.0099227911111111119,-0.89657484560101486,-1.4280014913295158
0.0099228111111111118,-0.8988928129415048,-1.4310064061180852
0.0099228311111111116,-0.90121078028199464,-1.4340113209066219
0.0099228511111111115,-0.90352874762249813,-1.4353468385904351
0.0099228711111111114,-0.90684012953748383,-1.4370162356951957
0.0099228911111111113,-0.91015151145246809,-1.4386856327999566
0.0099229111111111112,-0.91280061698445658,-1.4403550299047172
0.009922931111111111,-0.91677427528243394,-1.442024427009478
0.0099229511111111109,-0.91776768985695945,-1.4466987389027781
0.0099229711111111108,-0.92141020996339984,-1.4507052919542127
0.0099229911111111107,-0.92074793358049856,-1.4517069302171361
0.0099230111111111106,-0.9250527300698399,-1.4550457244265917
0.0099230311111111105,-0.92637728283593579,-1.4550457244267057
0.0099230511111111121,-0.93001980294273834,-1.4583845186363835
0.009923071111111112,-0.9359802903895037,-1.4617233128459286
0.0099230911111111118,-0.93598029038970609,-1.4657298658973057
0.0099231111111111117,-0.94293419241102228,-1.46806702184394
0.0099231311111111116,-0.94326533060260676,-1.4690686601068252
0.0099231511111111115,-0.94856354166649715,-1.4717396954744462
0.0099231711111111114,-0.94624557432604872,-1.4747446102629991
0.0099231911111111112,-0.95154378539002571,-1.4747446102629991
0.0099232111111111111,-0.94988809443253686,-1.479418922156325
0.009923231111111111,-0.95584858187945887,-1.479085042735407
0.0099232511111111109,-0.95518630549654615,-1.4790850427354028
0.0099232711111111108,-0.95949110198593479,-1.4790850427354028
0.0099232911111111106,-0.95982224017753093,-1.4800866809982347
0.0099233111111111105,-0.96280248390093726,-1.4844271134705109
0.0099233311111111104,-0.96412703666699173,-1.4880997871010089
0.009923351111111112,-0.9681006949651052,-1.4911047018898029
0.0099233711111111119,-0.96942524773112115,-1.4924402195735569
0.0099233911111111118,-0.97141207688015685,-1.4921063401526138
0.0099234111111111117,-0.97505459698662023,-1.4921063401526138
0.0099234311111111115,-0.97770370251858385,-1.4921063401525987
0.0099234511111111114,-0.97869711709305551,-1.4911047018897392
0.0099234711111111113,-0.97704142613557521,-1.4897691842059357
0.0099234911111111112,-0.9796905316675637,-1.4901030636268879
0.0099235111111111111,-0.9786971170930796,-1.4880997871011825
0.009923531111111111,-0.98134622262503501,-1.490770822468757
0.0099235511111111108,-0.98399532815702351,-1.4941096166782686
0.0099235711111111107,-0.98366418996558724,-1.4937757372573932
0.0099235911111111106,-0.9883001246464338,-1.4947773755202138
0.0099236111111111105,-0.98830012464658556,-1.4911047018898933
0.0099236311111111121,-0.98929353922111518,-1.4931079784155468
0.009923651111111112,-0.98995581560414847,-1.4947773755203924
0.0099236711111111119,-0.99161150656167152,-1.4987839285716453
0.0099236911111111117,-0.99426061209357053,-1.4971145314669256
0.0099237111111111116,-0.99326719751901515,-1.4971145314669316
0.0099237311111111115,-0.98896240102971267,-1.4974484108878183
0.0099237511111111114,-0.99922768496603731,-1.4924402195735487
0.0099237711111111113,-0.98896240102959188,-1.4894353047849804
0.0099237911111111111,-1.0005522377320415,-1.4891014253640285
0.009923811111111111,-0.98763784826373135,-1.4944434960992319
0.0099238311111111109,-1.0071750015617777,-1.488099787101274
0.0099238511111111108,-0.9922737829449374,-1.4820899575241293
0.0099238711111111107,-1.0055193106042273,-1.4854287517334339
0.0099238911111111106,-0.99757199400887842,-1.4844271134707039
0.0099239111111111104,-1.0048570342213134,-1.4857626311544307
0.009923931111111112,-0.99988996134924946,-1.4874320282593094
0.0099239511111111119,-1.0035324814553086,-1.4887675459432523
0.0099239711111111118,-0.99459175028546287,-1.4941096166781811
0.0099239911111111117,-1.0078372779448994,-1.488433666521958
0.0099240111111111116,-0.99790313220021654,-1.4810883192611806
0.0099240311111111115,-1.0051881724131089,-1.4844271134706755
0.0099240511111111113,-1.0048570342215968,-1.4850948723125825
0.0099240711111111112,-1.0012145141151125,-1.4864303899963911
0.0099240911111111111,-1.0061815869875752,-1.4807544398402175
0.009924111111111111,-1.0055193106046219,-1.4730752131583333
0.0099241311111111109,-1.0061815869876007,-1.4657298658973814
0.0099241511111111107,-1.0065127251791057,-1.4650621070553465
0.0099241711111111106,-1.0018767904982524,-1.4623910716877802
0.0099241911111111105,-1.0065127251789412,-1.4613894334248714
0.0099242111111111121,-1.0028702050726659,-1.4643943482137241
0.009924231111111112,-1.0041947578385859,-1.4714058160532959
0.0099242511111111119,-1.0035324814555679,-1.4670653835810228
0.0099242711111111118,-1.0022079286896075,-1.4660637453181153
0.0099242911111111116,-1.0022079286895558,-1.4630588305295784
0.0099243111111111115,-0.99955882315763944,-1.4617233128457836
0.0099243311111111114,-1.0022079286896204,-1.4613894334247954
0.0099243511111111113,-1.0038636196471089,-1.4563812421105065
0.0099243711111111112,-1.0032013432641116,-1.4477003771657504
0.0099243911111111111,-1.0051881724130922,-1.4406889093257484
0.0099244111111111109,-1.0025390668811502,-1.434011320906702
0.0099244311111111108,-0.99790313220020177,-1.4333435620647021
0.0099244511111111107,-0.99988996134904862,-1.4306725266971285
0.0099244711111111106,-0.99492288847676313,-1.42900312959234
0.0099244911111111105,-0.99591630305105827,-1.427333732487579
0.0099245111111111121,-0.99392947390199959,-1.4273337324873765
0.009924531111111112,-0.99161150656161401,-1.42399493827796
0.0099245511111111118,-0.99227378294457247,-1.4236610588569498
0.0099245711111111117,-0.99161150656156005,-1.4213239029102769
0.0099245911111111116,-0.9902869537955773,-1.4186528675425558
0.0099246111111111115,-0.98962467741257254,-1.4099720025978189
0.0099246311111111114,-0.98830012464658734,-1.4029605347578418
0.0099246511111111112,-0.988631262838086,-1.3992878611273682
0.0099246711111111111,-0.9826707753911148,-1.3966168257597504
0.009924691111111111,-0.98267077539107683,-1.3969507051806835
0.0099247111111111109,-0.9810150844336043,-1.3899392373407784
0.0099247311111111108,-0.9777037025186488,-1.3842632871845675
0.0099247511111111106,-0.98167736081645596,-1.3779195781864926
0.0099247711111111105,-0.97571687336978008,-1.3759163016606495
0.0099247911111111104,-0.97836597890145804,-1.3745807839768174
0.009924811111111112,-0.97538573517801419,-1.3749146633977409
0.0099248311111111119,-0.97406118241193318,-1.3755824222395578
0.0099248511111111118,-0.97008752411418142,-1.3735791457136477
0.0099248711111111117,-0.97472345879496747,-1.3642305219269106
0.0099248911111111116,-0.97008752411397259,-1.3512092245100724
0.0099249111111111114,-0.96445817485858143,-1.3578868129289545
0.0099249311111111113,-0.96810069496504247,-1.3468687920375442
0.0099249511111111112,-0.96445817485855834,-1.3391895653556445
0.0099249711111111111,-0.95684199645410217,-1.3408589624603797
0.009924991111111111,-0.97074980049685577,-1.3258343885176773
0.0099250111111111108,-0.94790126528398988,-1.3124792116795667
0.0099250311111111107,-0.97041866230495344,-1.3108098145745677
0.0099250511111111106,-0.93531801400765202,-1.326502147358853
0.0099250711111111105,-0.95154378538940099,-1.334515253461956
0.0099250911111111121,-0.94690785070868477,-1.3114775734160355
0.009925111111111112,-0.93896053411323732,-1.3021289496296791
0.0099251311111111119,-0.94525215975145771,-1.3011273113662225
0.0099251511111111117,-0.94326533060214923,-1.2804267872679105
0.0099251711111111116,-0.92836411198515845,-1.2891076522125979
0.0099251911111111115,-0.93730484315539198,-1.2941158435267017
0.0099252111111111114,-0.92836411198495339,-1.2851010991610596
0.0099252311111111113,-0.92273476272950261,-1.2857688580029305
0.0099252511111111111,-0.944258745176909,-1.2497098805400979
0.009925271111111111,-0.9233970391127212,-1.2306787535457486
0.0099252911111111109,-0.94160963964469779,-1.2223317680218235
0.0099253111111111108,-0.90485330038930745,-1.2463710863298187
0.0099253311111111107,-0.90915809687783655,-1.2807606666876503
0.0099253511111111106,-0.91048264964391745,-1.2710781634813209
0.0099253711111111104,-0.90551557677165939,-1.2413628950172806
0.0099253911111111121,-0.91081378783458977,-1.2199946120752942
0.0099254111111111119,-0.8889586671973112,-1.2273399593348864
0.0099254311111111118,-0.914787446133424,-1.1949536555018687
0.0099254511111111117,-0.91313175517592371,-1.139195792204057
0.0099254711111111116,-0.91114492602661801,-1.1371925156790219
0.0099254911111111115,-0.88995208177075857,-1.1765902873515051
0.0099255111111111113,-0.87339517219594198,-1.2283415975988305
0.0099255311111111112,-0.8813424887919038,-1.2233334062845507
0.0099255511111111111,-0.88697183804738355,-1.1802629609817923
0.009925571111111111,-0.88266704155797904,-1.1585607986197368
0.0099255911111111109,-0.87008379028114669,-1.1699126989316593
0.0099256111111111107,-0.85187118974883602,-1.1999618468169875
0.0099256311111111106,-0.85584484804625371,-1.198626329133978
0.0099256511111111105,-0.85452029528042572,-1.1709143371957771
0.0099256711111111104,-0.85485143347186254,-1.1472088983080246
0.009925691111111112,-0.85551370985484032,-1.1308488066793159
0.0099257111111111119,-0.85452029528051332,-1.1061417295287927
0.0099257311111111118,-0.8588250917699517,-1.0794313758527847
0.0099257511111111116,-0.86147419730180774,-1.0590647311748371
0.0099257711111111115,-0.85750053900381329,-1.0453756749160239
0.0099257911111111114,-0.85253346613134751,-1.0477128308627457
0.0099258111111111113,-0.84922208421634215,-1.0573953340703695
0.0099258311111111112,-0.83498314198190404,-1.073421546276073
0.0099258511111111111,-0.82902265453489599,-1.082102411220859
0.0099258711111111109,-0.82372444347091256,-1.0770942199067137
0.0099258911111111108,-0.81908850878992201,-1.0657423195944413
0.0099259111111111107,-0.8068363957046415,-1.0680794755408076
0.0099259311111111106,-0.79458428261919489,-1.0777619787482164
0.0099259511111111105,-0.78630582783159708,-1.078763617011365
0.0099259711111111121,-0.78465013687373952,-1.0700827520658649
0.009925991111111112,-0.78398786049058977,-1.0523871427554601
0.0099260111111111118,-0.7790207876183739,-1.0363609305496182
0.0099260311111111117,-0.7829944459163336,-1.0153265270292995
0.0099260511111111116,-0.7859746896398434,-0.97993530840830223
0.0099260711111111115,-0.79027948612929466,-0.94053753673610763
0.0099260911111111114,-0.79193517708672234,-0.91516270074386963
0.0099261111111111112,-0.78166989315026703,-0.91282554479720457
0.0099261311111111111,-0.78034534038426873,-0.92284192742576354
0.009926151111111111,-0.77008005644787025,-0.92584684221437763
0.0099261711111111109,-0.76279501623486534,-0.92818399816105079
0.0099261911111111108,-0.75584111421338962,-0.93085503352866195
0.0099262111111111107,-0.74921835038341034,-0.92918563642400576
0.0099262311111111105,-0.73928420463855293,-0.92885175700301359
0.0099262511111111104,-0.73332371719143608,-0.93352606889616385
0.009926271111111112,-0.72040932772247457,-0.94153917499933582
0.0099262911111111119,-0.71544225485009372,-0.94354245152448035
0.0099263111111111118,-0.71345542570112008,-0.92818399816044839
0.0099263311111111117,-0.71213087293515354,-0.90414467985180258
0.0099263511111111116,-0.71213087293506405,-0.87576492907097481
0.0099263711111111114,-0.70617038548814126,-0.8543966461301068
0.0099263911111111113,-0.70583924729663006,-0.84070758987107697
0.0099264111111111112,-0.70153445080714871,-0.82968956897965596
0.0099264311111111111,-0.69888534527515567,-0.81867154808823484
0.009926451111111111,-0.69358713421120155,-0.81199395966915433
0.0099264711111111108,-0.69093802867917453,-0.80832128603863695
0.0099264911111111107,-0.68133502112585864,-0.802311456461546
0.0099265111111111106,-0.67404998091282919,-0.79529998862157714
0.0099265311111111105,-0.67073859899771526,-0.79429835035852669
0.0099265511111111121,-0.65981103867787561,-0.78995791788598591
0.009926571111111112,-0.65517510399678736,-0.78762076193911434
0.0099265911111111119,-0.64755892559249206,-0.77960765583622194
0.0099266111111111117,-0.64557209644340308,-0.7702590320494469
0.0099266311111111116,-0.63961160899645986,-0.75623609636945022
0.0099266511111111115,-0.63530681250694054,-0.74187928126855873
0.0099266711111111114,-0.62802177229399037,-0.73152901921905789
0.0099266911111111113,-0.6233858376130117,-0.72351591311620289
0.0099267111111111112,-0.62007445569802611,-0.71183013338287759
0.009926731111111111,-0.61543852101705288,-0.69713943886099783
0.0099267511111111109,-0.61444510644251749,-0.68077934723436051
0.0099267711111111108,-0.60682892803816202,-0.66976132634284957
0.0099267911111111107,-0.59921274963369509,-0.66341761734465243
0.0099268111111111106,-0.59126543303773915,-0.65874330545127446
0.0099268311111111104,-0.58232470186731233,-0.65473675239982554
0.0099268511111111121,-0.57603307622800326,-0.65039631992715274
0.0099268711111111119,-0.56510551590879932,-0.64772528455943301
0.0099268911111111118,-0.56146299580238057,-0.6420493344029452
0.0099269111111111117,-0.56013844303624605,-0.62568924277623017
0.0099269311111111116,-0.55252226463185505,-0.60665811578207773
0.0099269511111111115,-0.54954202090833681,-0.59497233604873501
0.0099269711111111113,-0.54358153346139437,-0.58161715921061241
0.0099269911111111112,-0.54457494803589013,-0.56024887626967468
0.0099270111111111111,-0.54623063899338187,-0.53420628143541304
0.009927031111111111,-0.53166055856756333,-0.52652705475337991
0.0099270511111111109,-0.52305096558852215,-0.53554179911886779
0.0099270711111111107,-0.51278568165209848,-0.54555818174741333
0.0099270911111111106,-0.50185812133266738,-0.548229217115213
0.0099271111111111105,-0.49954015399190743,-0.54221938753834675
0.0099271311111111121,-0.49589763388476599,-0.51818006922916304
0.009927151111111112,-0.48331438260805815,-0.51217023965222597
0.0099271711111111119,-0.47702275696960661,-0.51150248080997085
0.0099271911111111118,-0.47139340771419114,-0.49981670107635134
0.0099272111111111117,-0.46808202579911939,-0.47677902103102021
0.0099272311111111115,-0.46046584739466184,-0.47210470913765246
0.0099272511111111114,-0.45351194537324357,-0.46475936187658484
0.0099272711111111113,-0.45284966899024043,-0.44272332009374266
0.0099272911111111112,-0.44953828707525484,-0.42068727831090058
0.0099273111111111111,-0.45119397803272954,-0.39931899536996035
0.0099273311111111109,-0.434637068457983,-0.38696545679465022
0.0099273511111111108,-0.44225324686206513,-0.37594743590320789
0.0099273711111111107,-0.41443763877695949,-0.37928623011241608
0.0099273911111111106,-0.41708674430810289,-0.38028786837533735
0.0099274111111111105,-0.41311308601034302,-0.37027148574714353
0.0099274311111111121,-0.39456934728626641,-0.35858570601326994
0.009927451111111112,-0.3972184528174092,-0.35658242948722535
0.0099274711111111118,-0.37602560856239209,-0.34523052917476332
0.0099274911111111117,-0.38496633973215627,-0.33087371407386024
0.0099275111111111116,-0.36443577185963899,-0.31818629607816989
