Time (s),Channel 1 (V),Channel 2 (V)
0.009467587753757464,1.0005158535055265,-0.0033380021181610995
0.0094677177537574632,0.99952243893103099,-0.0040057609600654045
0.0094678477537574642,0.9981978861650227,-0.0043396403810231762
0.0094679777537574634,0.9988601625480199,-0.0033380021181667169
0.0094681077537574643,0.99886016254802401,-0.0030041226972045429
0.0094682377537574636,0.99919130073952256,-0.0016686050133959303
0.0094683677537574645,0.9988601625480269,-0.0023363638553029692
0.0094684977537574638,0.99985357712252265,-0.0033380021181594289
0.0094686277537574647,0.9988601625480199,-0.0053412786438747769
0.009468757753757464,0.9981978861650227,-0.003004122697209705
0.0094688877537574649,0.99952243893102199,-0.0043396403810035894
0.0094690177537574641,0.99919130073952411,-0.001334725592438463
0.0094691477537574634,0.99952243893102255,-0.0030041226971992286
0.0094692777537574643,0.99919130073952001,-0.0023363638553053987
0.0094694077537574636,0.99753560978202716,-0.005007399222922624
0.0094695377537574645,0.99455536605855621,0.014357607192253976
0.0094696677537574638,1.0054829263780085,-0.027711199847717319
0.0094697977537574647,0.99852902435650948,0.0060106216685488377
0.0094699277537574639,0.99587991882452098,0.005008983405692378
0.0094700577537574632,1.004158373611975,-0.012686625904756554
0.0094701877537574641,0.99753560978202127,0.00066855093328812068
0.0094703177537574634,0.99786674797351993,0.0013363097751924271
0.0094704477537574643,1.000184715314022,-0.0076784345905410636
0.0094705777537574636,0.99886016254802801,0.0030057068799278375
0.0094707077537574645,1.000184715314024,-0.0020024844343609887
0.0094708377537574637,0.99985357712252565,-0.0063429169067389804
0.0094709677537574647,0.99852902435651436,-0.001000846171487828
0.0094710977537574639,0.99687333339902162,-0.0020024844343442877
0.0094712277537574649,0.99852902435653956,-0.0013347255924603266
0.0094713577537574641,1.0011781298885252,-0.0050073992229291526
0.0094714877537574634,0.99753560978204103,0.0020040686170660635
0.0094716177537574643,0.99919130073951623,-0.0013347255924460546
0.0094717477537574635,0.99587991882453208,-0.0053412786438700698
0.0094718777537574645,0.99919130073951656,-0.002670243276241306
0.0094720077537574637,0.99720447159052517,0.00066855093328022563
0.0094721377537574647,0.99985357712253153,-0.0030041226972025692
0.0094722677537574639,1.0011781298885256,-0.0020024844343461091
0.0094723977537574632,0.99753560978204603,-0.0030041226972007474
0.0094725277537574641,0.99720447159052117,-0.0026702432762531489
0.0094726577537574633,0.99852902435651547,-0.0020024844343488422
0.0094727877537574643,1.0001847153140233,-0.0020024844343421618
0.0094729177537574635,0.99919130073952789,-0.00033308732958139639
0.0094730477537574645,1.0001847153140251,-0.0026702432762534525
0.0094731777537574637,1.0001847153140251,-0.0026702432762534525
0.0094733077537574647,0.99952243893102255,-0.0016686050133960821
0.0094734377537574639,0.99919130073952411,-0.0026702432762525418
0.0094735677537574649,0.99985357712253542,-0.0006669667505286908
0.0094736977537574641,1.0015092680800264,-0.00066696675052960175
0.0094738277537574633,0.9995224389310351,-0.0026702432762425203
0.0094739577537574643,0.99852902435652569,-0.0013347255924411959
0.0094740877537574635,1.0001847153140182,-0.003671881539106268
0.0094742177537574645,0.99886016254802223,-0.0010008461714860061
0.0094743477537574637,0.99852902435652358,-0.0020024844343424653
0.0094744777537574647,0.9998535771225332,-0.00066696675054205186
0.0094746077537574639,1.0015092680800257,-0.0033380021181592771
0.0094747377537574631,0.9948865042500622,-0.00033308732959506102
0.0094748677537574641,1.0008469916970251,-0.0043396403810215057
0.0094749977537574633,0.99819788616503657,0.001336309775165097
0.0094751277537574643,0.99687333339902306,-0.0030041226972039358
0.0094752577537574635,0.99852902435651592,-0.0010008461714910164
0.0094753877537574645,0.99985357712252387,0.00033467151232412473
0.0094755177537574637,0.9995224389310251,-0.0026702432762452538
0.0094756477537574647,0.99886016254802168,-0.0036718815391021684
0.0094757777537574639,0.99852902435652313,-0.00066696675053279017
0.0094759077537574649,0.99985357712252065,-0.0016686050133931974
0.0094760377537574641,0.99919130073952378,-0.0020024844343436801
0.0094761677537574633,0.99919130073952378,0.0013363097751778511
0.0094762977537574643,0.99952243893102477,-0.004339640381019836
0.0094764277537574635,0.99985357712252354,-0.0020024844343547636
0.0094765577537574645,0.99753560978203271,-0.00033308732958838044
0.0094766877537574637,1.0011781298885167,-0.004673519801966371
0.0094768177537574647,0.99919130073952978,0.0023379480380311219
0.0094769477537574639,1.0005158535055239,-0.0036718815391076345
0.0094770777537574648,1.0001847153140166,-0.0046735198019654603
0.0094772077537574641,0.99886016254802323,-0.0026702432762534525
0.0094773377537574633,0.99952243893102033,-0.0030041226972056059
0.0094774677537574643,0.99886016254802446,-0.003004122697202721
0.0094775977537574635,0.99952243893102155,-0.00033308732958549575
0.0094777277537574645,0.99952243893102422,-0.0013347255924422588
0.0094778577537574637,0.99952243893102422,-0.0030041226972030246
0.0094779877537574646,0.99852902435653779,-0.0023363638553221002
0.0094781177537574639,1.0018404062715234,-0.0073445551696043974
0.0094782477537574648,0.99819788616502803,0.0023379480380367398
0.0094783777537574641,0.99919130073952378,-0.0013347255924369447
0.0094785077537574633,1.0005158535055179,-0.0053412786438627822
0.0094786377537574643,0.99919130073952256,-0.0026702432762504159
0.0094787677537574635,0.99852902435652569,-0.0010008461714904092
0.0094788977537574644,0.99985357712252387,-0.0036718815391137078
0.0094790277537574637,0.9995224389310251,-0.0030041226972094015
0.0094791577537574646,1.0011781298885176,-0.0020024844343330519
0.0094792877537574639,0.99919130073952644,0.00066855093328417343
0.0094794177537574648,1.0001847153140211,-0.0050073992229224722
0.0094795477537574641,0.99952243893102422,-0.0033380021181617066
0.0094796777537574633,0.99919130073952578,-0.00033308732959232796
0.0094798077537574642,1.0025026826545258,-0.006676796327702521
0.0094799377537574635,1.0001847153140355,-0.006342916906750368
0.0094800677537574644,1.0005158535055225,0.0056767422475582719
0.0094801977537574637,0.99952243893102688,-0.0073445551695757007
0.0094803277537574646,0.99985357712252187,-0.0066767963276893119
0.0094804577537574639,0.99919130073952467,-0.0036718815391199328
0.0094805877537574648,0.99919130073953355,0.0023379480380091066
0.009480717753757464,1.0008469916970262,-0.0060090374857947222
0.0094808477537574633,0.998860162548035,0.00066855093324834098
0.0094809777537574642,0.99852902435652358,-0.0020024844343520306
0.0094811077537574635,0.99919130073952078,-0.0070106757486343282
0.0094812377537574644,0.99852902435652446,-0.0016686050133974486
0.0094813677537574637,0.99919130073952167,-0.0040057609600625196
0.0094814977537574646,0.99852902435652424,-0.0026702432762580075
0.0094816277537574638,0.99886016254802279,-0.0036718815391144667
0.0094817577537574648,0.99720447159052261,-0.0046735198019742666
0.009481887753757464,0.99753560978202116,-0.0040057609600699599
0.0094820177537574633,0.99919130073951401,-0.003004122697213501
