Time (s),Channel 1 (V),Channel 2 (V)
0.007419895000000001,0.58692425232139322,-0.0036718815391161368
0.0074205250000000007,0.60281888551341045,-0.0040057609600699599
0.0074211550000000005,0.61772010413092693,-0.0040057609600699599
0.0074217850000000002,0.63262132274844352,-0.0020024844343461095
0.0074224149999999999,0.64851595594046074,-0.0016686050133913753
0.0074230450000000005,0.66441058913249995,-0.0056751580648405952
0.0074236750000000002,0.6776561167925147,-0.0020024844343468685
0.0074243050000000008,0.69255733541005049,-0.0026702432762533007
0.0074249350000000006,0.70679627764456632,-0.0023363638552993254
0.0074255650000000003,0.72004180530458106,-0.0023363638552993254
0.007426195,0.73361847115609591,-0.0033380021181607959
0.0074268250000000006,0.7471951370076354,-0.0023363638552999326
0.0074274550000000003,0.76010952647614971,-0.0036718815391158332
0.0074280850000000009,0.7723616395616798,-0.0016686050133916791
0.0074287150000000007,0.78428261445569347,-0.0023363638552997808
0.0074293450000000004,0.79752814211570822,-0.0033380021181617066
0.0074299750000000001,0.80911797881822112,-0.0026702432762537561
0.0074306049999999998,0.81971440094623327,-0.0026702432762534525
0.0074312350000000004,0.83130423764876105,-0.0033380021181617066
0.007431865000000001,0.84289407435128827,-0.0026702432762543637
0.0074324950000000008,0.85282822009629955,-0.0036718815391158332
0.0074331250000000005,0.86342464222431137,-0.0036718815391158332
0.0074337550000000002,0.87170309701182047,-0.00066696675053005711
0.007434385,0.88229951913983118,-0.0036718815391131006
0.0074350150000000005,0.89124025031035481,-0.004673519801978214
0.0074356450000000003,0.89852529052336294,-0.0020024844343464131
0.0074362750000000009,0.90779715988538467,-0.003671881539115985
0.0074369050000000006,0.91640675286439732,-0.0040057609600702634
0.0074375350000000003,0.92336065488590513,-0.004673519801978214
0.0074381650000000001,0.93064569509891315,-0.0033380021181623138
0.0074387950000000006,0.93793073531193094,-0.0036718815391158332
0.0074394250000000004,0.94455349914193831,-0.0036718815391158332
0.007440055000000001,0.95018284839745215,-0.0036718815391164404
0.0074406850000000007,0.95581219765295877,-0.0043396403810234798
0.0074413150000000004,0.96210382329146571,-0.0030041226972075796
0.0074419450000000002,0.96707089616397124,-0.0043396403810234798
0.0074425749999999999,0.97203796903647677,-0.0026702432762549708
0.0074432050000000005,0.97601162733448743,-0.0030041226972075796
0.0074438350000000011,0.97998528563249698,-0.0023363638553002366
0.0074444650000000008,0.98362780573900144,-0.003338002118162162
0.0074450950000000005,0.9879326022285061,-0.0043396403810240869
0.0074457250000000003,0.98925715499450761,-0.0016686050133922865
0.007446355,0.9922373987180102,-0.0076784345905598905
0.0074469850000000006,0.99289967510101396,-0.00033308732957456385
0.0074476150000000003,0.99587991882451854,-0.0033380021181617066
0.0074482450000000009,0.99687333339902062,-0.0033380021181607955
0.0074488750000000006,0.99753560978202127,-0.0023363638552999326
0.0074495050000000004,0.99786674797352171,-0.0036718815391158332
0.0074501350000000001,1.000184715314024,-0.010349469958195336
0.0074507649999999998,0.99587991882452243,-0.0016686050133989661
0.0074513950000000004,0.99919130073952378,-0.012686625904877262
0.007452025000000001,0.9935619514840146,0.0056767422475966847
0.0074526550000000007,0.9932308132925145,0.0023379480380552632
0.0074532850000000005,0.99356195148401494,-0.004673519801978214
0.0074539150000000002,0.99124398414351234,-0.0033380021181623138
0.0074545449999999999,0.98793260222850909,-0.0033380021181617066
0.0074551750000000005,0.98462122031350097,-0.0030041226972075796
0.0074558050000000002,0.98230325297299836,-0.0036718815391155297
0.0074564350000000008,0.97799845648348815,-0.0046735198019771515
0.0074570650000000006,0.9727002454194823,-0.0023363638552993254
0.0074576950000000003,0.96806431073847721,-0.0040057609600692009
0.007458325,0.96342837605746989,-0.0033380021181620102
0.0074589550000000006,0.95813016499345705,-0.0023363638553003884
0.0074595850000000003,0.95283195392945119,-0.004673519801978214
0.0074602150000000009,0.9465403282909356,-0.003338002118161403
0.0074608450000000007,0.94024870265242821,-0.003004122697207276
0.0074614750000000004,0.93296366243942008,-0.0023363638552993254
0.0074621050000000001,0.92501634584341141,-0.0023363638552993254
0.0074627349999999999,0.91806244382190316,-0.0023363638552993254
0.0074633650000000005,0.91011512722588439,-0.0033380021181617066
0.007463995000000001,0.90183667243836385,-0.0026702432762561856
0.0074646250000000008,0.8935582176508543,-0.005675158064838621
0.0074652550000000005,0.884286348288844,-0.0013347255924369447
0.0074658850000000002,0.87534561711833414,-0.00166860501339092
0.007466515,0.86508033318182331,-0.0026702432762525418
0.0074671450000000006,0.85647074020280045,-0.0023363638552993254
0.0074677750000000003,0.84521204169178799,-0.003004122697207276
0.0074684050000000009,0.83494675775526128,-0.0026702432762533007
0.0074690350000000006,0.82269464466974285,-0.0023363638552993254
0.0074696650000000003,0.81209822254173103,-0.0023363638552993254
0.0074702950000000001,0.8001772476477178,-0.0023363638552993254
